id,Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
2141,0,1,1,0,0,0,0,0,1,21,162000.0,49.47671752328933,7.726373573721569,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
2142,1,1,1,1,1,0,0,2,4,56,450000.0,48.846998911681965,11.786689665085524,Commercial associate,Higher education,Married,House / apartment,Managers,1
2143,0,1,0,0,1,0,1,0,2,17,360000.0,56.899183419235165,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
2144,0,1,1,1,0,0,0,2,4,10,112500.0,34.3306159606289,7.52103054819743,Working,Secondary / secondary special,Married,House / apartment,Other,0
2145,1,0,1,1,0,0,0,0,2,15,211500.0,63.65086209846883,15.266569470967918,Commercial associate,Higher education,Married,House / apartment,Laborers,0
2146,1,1,0,0,1,0,0,0,2,6,126000.0,28.36197868539395,7.9563577623086035,Commercial associate,Incomplete higher,Married,House / apartment,Laborers,0
2147,1,1,1,0,1,0,0,1,3,56,135000.0,42.33351814205631,0.6790009377331498,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
2148,0,1,1,0,0,0,0,0,2,4,180000.0,42.53886116758044,19.762212776443047,Working,Secondary / secondary special,Civil marriage,House / apartment,Other,0
2149,0,0,1,0,1,0,0,0,2,38,157500.0,33.090344086463105,11.43076175417702,Working,Higher education,Married,House / apartment,Managers,0
2150,0,0,1,0,1,0,1,0,2,37,67500.0,56.33243666878855,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
2151,0,1,1,0,0,0,0,1,2,58,202500.0,38.53877903037024,5.766032156717797,Commercial associate,Higher education,Single / not married,House / apartment,Accountants,0
2152,0,1,1,1,1,0,0,1,3,34,112500.0,38.93851345339056,0.3860448879853795,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,0
2153,0,0,1,0,0,0,0,0,2,18,94500.0,26.5878149448654,3.841283530804876,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0
2154,0,0,1,0,0,0,0,0,2,58,135000.0,41.46012580682697,2.713265843925611,Working,Lower secondary,Civil marriage,House / apartment,Laborers,0
2155,0,0,1,0,1,0,1,0,2,53,135000.0,61.93145649808004,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
2156,1,1,0,0,1,0,0,2,3,45,157500.0,37.000075292442695,3.715339808483405,Commercial associate,Higher education,Separated,Office apartment,Managers,0
2157,0,0,1,0,0,0,0,0,2,5,315000.0,63.44825697995167,6.445033094450947,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
2158,0,1,0,0,1,0,0,0,2,15,216000.0,32.78369850168039,0.7720897759707591,Working,Higher education,Married,Municipal apartment,Sales staff,0
2159,0,0,1,0,0,0,0,0,1,18,157500.0,60.87736230038946,29.02181427407818,Working,Higher education,Single / not married,House / apartment,Laborers,0
2160,1,1,1,1,1,0,0,0,2,3,135000.0,24.846506088420707,1.6810749022909437,Working,Higher education,Married,House / apartment,Sales staff,0
2161,0,0,0,0,1,0,0,1,3,11,81000.0,37.397071808456026,8.430015674517614,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
2162,0,0,1,0,0,0,0,0,1,47,180000.0,48.5294016988713,4.881688193460509,Working,Secondary / secondary special,Widow,House / apartment,Accountants,0
2163,0,1,1,0,0,0,0,0,1,46,112500.0,54.33924036770091,1.683812809297932,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,1
2164,0,0,1,0,1,0,0,1,3,39,157500.0,42.34446977008426,6.212310998856924,Commercial associate,Secondary / secondary special,Married,House / apartment,Low-skill Laborers,0
2165,0,0,1,0,0,0,1,0,2,26,112500.0,66.60506375900943,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
2166,0,1,0,0,0,0,0,0,1,7,252000.0,24.90674004257445,0.361403724922483,Commercial associate,Higher education,Single / not married,House / apartment,Managers,0
2167,1,0,1,0,0,0,0,0,2,58,180000.0,35.658500859018325,5.99875425231182,Working,Lower secondary,Civil marriage,House / apartment,Managers,0
2168,0,0,1,0,0,0,1,0,2,40,135000.0,52.92374244508785,0.0,Pensioner,Incomplete higher,Married,House / apartment,Other,1
2169,0,1,0,1,1,0,0,0,2,5,112500.0,31.934947329513957,1.2594372232147135,State servant,Secondary / secondary special,Married,House / apartment,Core staff,0
2170,1,0,0,0,1,0,0,0,1,24,157500.0,26.965646111829813,0.5996016345304832,Commercial associate,Incomplete higher,Single / not married,House / apartment,Other,0
2171,0,1,1,0,0,0,0,0,2,47,157500.0,40.080220675304766,1.8590388577451968,Commercial associate,Higher education,Married,House / apartment,Accountants,0
2172,0,1,1,0,0,1,0,0,2,5,382500.0,27.24491262654264,5.317015407571682,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,0
2173,1,0,1,0,0,0,0,0,2,23,225000.0,35.5681499277877,5.42926959485821,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
2174,1,1,1,0,0,0,0,0,1,5,324000.0,28.482446593701443,1.8809421138011049,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
2175,0,0,1,1,1,0,0,1,3,41,148500.0,43.910552578081685,2.836471659240094,Commercial associate,Higher education,Civil marriage,House / apartment,High skill tech staff,1
2176,0,0,1,0,0,0,0,0,2,36,135000.0,54.25710315749126,8.517628698741246,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
2177,1,1,0,0,0,0,0,0,1,12,157500.0,23.179120721164704,3.3840530606377954,State servant,Secondary / secondary special,Single / not married,Municipal apartment,Laborers,0
2178,0,1,1,0,0,0,0,0,1,25,270000.0,47.86409029617309,6.198621463821981,Working,Secondary / secondary special,Separated,House / apartment,Sales staff,0
2179,0,0,1,0,1,1,0,0,2,38,252000.0,47.94622750638275,8.848915446586856,Commercial associate,Higher education,Married,House / apartment,Accountants,1
2180,0,0,0,0,1,0,1,0,1,5,202500.0,61.222338583270016,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,0
2181,1,1,1,0,0,0,0,1,3,40,189000.0,46.25146306905686,4.16435655762952,Commercial associate,Secondary / secondary special,Married,Municipal apartment,Sales staff,0
2182,0,0,1,0,0,0,0,1,3,21,118350.0,27.29145704566144,2.135567465451036,Working,Higher education,Civil marriage,House / apartment,Laborers,1
2183,1,1,1,0,0,0,0,0,2,30,247500.0,38.6647227526917,9.26233940464212,Working,Secondary / secondary special,Married,House / apartment,Managers,1
2184,1,0,0,0,0,0,0,0,2,28,189000.0,43.12751117408297,7.584002409358166,State servant,Secondary / secondary special,Married,House / apartment,Core staff,0
2185,1,1,1,0,0,0,0,0,2,28,225000.0,44.56491235275194,19.1078530017728,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
2186,1,1,1,0,0,0,0,2,4,28,360000.0,34.07599060897896,5.927568670130119,Commercial associate,Incomplete higher,Married,House / apartment,Other,1
2187,1,1,1,1,0,0,0,0,2,39,126000.0,52.80327453678036,9.552557547382904,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
2188,0,0,1,0,0,0,0,1,3,8,180000.0,36.7372362197718,5.571640759221613,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
2189,0,0,1,0,0,0,0,0,2,33,103500.0,55.5576089858108,4.629800748817567,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
2190,0,0,1,0,0,0,0,0,2,1,247500.0,26.297596802124616,1.8398735086962767,Commercial associate,Secondary / secondary special,Married,House / apartment,Cooking staff,0
2191,1,1,1,0,0,0,0,0,1,28,103500.0,42.13365093054615,1.661909553242024,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,1
2192,1,1,1,0,1,0,0,0,2,39,193500.0,48.26108681218642,13.185760145656651,State servant,Higher education,Married,House / apartment,High skill tech staff,0
2193,1,1,1,0,0,0,0,2,4,10,900000.0,27.075162392109352,2.7379070069885074,Commercial associate,Higher education,Married,House / apartment,Managers,0
2194,1,0,0,1,1,0,0,0,1,18,225000.0,52.02023313278164,3.203351198176554,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers,0
2195,0,0,1,1,1,0,0,2,4,49,225000.0,34.61809619636269,4.51207074751706,Working,Higher education,Married,House / apartment,Accountants,1
2196,0,0,1,0,0,0,1,0,1,10,135000.0,61.81920231079352,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
2197,0,0,1,0,1,0,0,0,2,25,148500.0,62.17786812870901,37.50658808873557,Commercial associate,Higher education,Married,House / apartment,High skill tech staff,0
2198,0,0,1,0,0,0,0,0,2,52,112500.0,52.16808011115902,3.5483274810571057,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,0
2199,0,0,1,0,0,0,1,0,2,14,90000.0,63.61800721438496,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,1
2200,0,0,1,0,1,1,0,1,3,32,225000.0,45.189155150345314,5.097982847012601,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Core staff,0
2201,1,1,1,1,0,0,0,2,4,52,225000.0,29.558444047447928,6.929642634687912,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
2202,0,0,1,0,0,0,1,0,2,19,81000.0,64.48866164260731,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
2203,1,0,1,0,0,0,0,1,3,4,144000.0,37.67633832316885,7.619595200449017,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
2204,0,0,1,0,1,0,1,0,1,40,135000.0,56.02305317699884,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,0
2205,0,1,1,0,0,0,1,0,1,5,144000.0,57.29344202824151,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
2206,0,1,1,0,0,0,1,0,2,43,108000.0,58.48443157628151,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
2207,0,0,1,0,0,1,1,0,1,42,54000.0,62.69259464602285,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
2208,0,0,1,1,1,0,0,2,3,15,157500.0,38.87006577821584,9.1719884734115,Working,Secondary / secondary special,Single / not married,House / apartment,High skill tech staff,0
2209,1,1,1,0,0,0,0,0,2,18,225000.0,44.54574700370302,1.278602572263633,Working,Secondary / secondary special,Civil marriage,House / apartment,Drivers,0
2210,0,0,1,0,0,1,1,0,2,13,247500.0,63.70288233160161,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
2211,0,0,0,0,0,0,1,0,1,47,193500.0,60.261333223817054,0.0,Pensioner,Higher education,Widow,House / apartment,Other,0
2212,1,1,1,0,0,0,0,1,3,12,270000.0,33.539360835609216,2.346386304989151,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
2213,0,0,1,1,0,0,0,3,5,13,103500.0,33.353183159134,13.380151543152836,Working,Secondary / secondary special,Married,House / apartment,Other,0
2214,0,1,1,0,0,1,0,0,2,29,360000.0,39.69417578731938,16.76420460379063,State servant,Higher education,Married,House / apartment,Core staff,0
2215,1,1,0,0,1,0,0,0,2,16,202500.0,42.15007837258808,4.219114697769291,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
2216,0,0,1,0,1,0,0,0,2,29,157500.0,41.46560162084095,10.004312203536006,State servant,Higher education,Married,House / apartment,Managers,0
2217,1,0,1,0,0,0,1,0,2,54,198000.0,67.52226260635058,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
2218,0,0,1,0,0,0,1,0,2,59,54000.0,56.11614201523645,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
2219,0,0,1,0,0,0,1,0,2,9,135000.0,58.52002436737236,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
2220,0,0,0,0,0,0,0,0,1,40,90000.0,31.984229655639744,1.856300950738208,Working,Secondary / secondary special,Separated,House / apartment,Sales staff,1
2221,0,0,1,0,0,0,0,0,1,28,178200.0,36.81389761596747,4.591470050719727,Commercial associate,Higher education,Separated,House / apartment,Other,0
2222,0,0,1,0,1,1,0,3,5,58,202500.0,43.299999315523245,23.368036304646918,Working,Incomplete higher,Married,Co-op apartment,Medicine staff,0
2223,0,1,1,1,1,0,0,2,4,34,121500.0,31.012272668158825,0.2765286077058392,Working,Incomplete higher,Married,House / apartment,Core staff,0
2224,0,0,1,0,0,0,1,0,2,4,90000.0,59.91909484794349,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
2225,0,0,0,0,1,0,1,0,2,19,171000.0,56.86906644215829,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
2226,1,1,1,0,0,0,0,0,1,38,135000.0,29.377742184986687,3.258109338316324,Commercial associate,Higher education,Single / not married,With parents,Other,1
2227,1,1,1,0,0,0,0,0,2,18,189000.0,44.15422630170366,9.475896151187223,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
2228,0,0,1,0,0,0,0,3,5,36,112500.0,38.0240525130564,14.795649465765894,Working,Higher education,Married,House / apartment,Other,0
2229,1,1,1,0,0,0,0,0,2,5,90000.0,57.98887040801659,3.942586090063451,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
2230,0,1,0,0,1,0,1,0,2,59,38025.0,57.411172029542016,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
2231,0,0,1,0,1,0,0,1,3,44,117000.0,41.290375572393685,5.642826341403314,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,0
2232,0,0,1,0,0,0,0,0,2,15,180000.0,50.63211428023847,1.0595700117045523,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
2233,1,0,0,0,0,0,0,1,3,42,135000.0,30.702889176369123,3.4333353867635883,Working,Secondary / secondary special,Married,House / apartment,Other,0
2234,0,0,1,0,0,0,0,1,3,16,391500.0,38.511399960300345,8.287644510154212,Working,Higher education,Married,House / apartment,Other,0
2235,0,1,1,0,0,0,1,0,2,2,135000.0,58.41050808709282,0.0,Pensioner,Lower secondary,Married,House / apartment,Other,0
2236,0,0,1,0,1,0,1,0,2,56,67500.0,60.181933920614384,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
2237,0,1,0,0,0,0,0,2,4,46,315000.0,42.76884535616748,10.38214337050042,Working,Secondary / secondary special,Married,House / apartment,Sales staff,1
2238,0,0,0,0,0,0,0,0,1,26,157500.0,52.56781453417935,32.72072664051965,Working,Secondary / secondary special,Single / not married,House / apartment,Medicine staff,0
2239,1,1,0,0,0,0,0,1,3,58,378000.0,39.05350554768408,7.496389385134534,State servant,Higher education,Married,House / apartment,Other,0
2240,1,0,1,0,0,0,0,0,2,49,67500.0,54.44601874097346,4.257445395867129,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
2241,0,0,1,0,0,1,1,0,1,53,103500.0,59.46734019179039,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
2242,0,0,1,0,1,0,0,1,3,6,180000.0,30.768598944536848,7.069275892044327,Working,Secondary / secondary special,Civil marriage,House / apartment,Core staff,0
2243,0,0,1,0,0,0,0,0,1,59,135000.0,54.01890524788325,13.508833172481296,Working,Secondary / secondary special,Widow,House / apartment,Sales staff,0
2244,0,0,0,1,0,0,0,2,4,47,180000.0,33.29568711198724,0.3477141898875404,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,0
2245,1,0,0,0,0,1,0,1,3,1,225000.0,52.373423136683165,2.2067530476327373,Working,Secondary / secondary special,Married,House / apartment,Other,0
2246,1,1,1,0,1,0,0,1,3,30,252000.0,44.920840263660445,5.7194877375989925,Working,Higher education,Married,House / apartment,High skill tech staff,1
2247,0,0,1,0,0,0,0,1,2,44,112500.0,40.86599998631046,1.1608725709631271,Working,Secondary / secondary special,Separated,House / apartment,Sales staff,0
2248,0,0,1,0,0,1,0,2,4,34,202500.0,31.51057174343073,0.6297186116073568,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,Cooking staff,0
2249,0,0,0,0,0,0,0,0,2,9,180000.0,55.99019829291498,35.579101555815654,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
2250,1,1,1,0,0,0,0,0,2,39,292500.0,29.39690753403561,9.02414149503412,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,0
2251,0,1,0,0,0,0,0,0,1,28,81000.0,50.437722882742285,15.04206109639486,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
2252,0,1,1,0,0,0,0,0,2,20,270000.0,60.110748338432686,34.100631772041865,State servant,Higher education,Married,House / apartment,Core staff,1
2253,0,0,1,0,0,0,0,0,2,5,202500.0,47.49447285022964,11.59229826758934,Working,Secondary / secondary special,Civil marriage,House / apartment,High skill tech staff,0
2254,0,1,0,0,0,0,0,0,2,54,202500.0,51.11946172748242,3.214302826204508,Working,Secondary / secondary special,Civil marriage,House / apartment,Medicine staff,0
2255,0,0,1,0,0,0,0,0,2,8,121500.0,59.19354949109153,0.4325893071041842,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
2256,0,0,0,1,1,0,0,0,2,21,180000.0,46.68405237616104,3.515472596973244,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,0
2257,1,0,1,0,0,1,1,0,2,4,495000.0,56.02852899101282,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
2258,0,0,0,1,0,0,0,0,1,0,90000.0,33.21902571579156,1.262175130221702,Working,Higher education,Single / not married,House / apartment,Accountants,0
